,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2019-09-20,9,2019-09-20,25.308333333333334,51.73333333333333,78.25,933.6333333333333,232.33333333333334,3.6750000000000003,104.83333333333333,211.41666666666666,260.25
2019-09-21,9,2019-09-21,25.815384615384616,46.08461538461539,73.53846153846153,933.5923076923077,208.69230769230768,2.838461538461538,209.6153846153846,245.15384615384616,398.46153846153845
2019-09-22,9,2019-09-22,26.241666666666664,44.074999999999996,72.58333333333333,934.875,223.16666666666666,2.308333333333333,496.3333333333333,186.5,531.3333333333334
2019-09-23,9,2019-09-23,26.0,46.400000000000006,73.6923076923077,935.9538461538461,279.3076923076923,1.853846153846154,319.0,210.3846153846154,431.53846153846155
2019-09-24,9,2019-09-24,26.883333333333336,51.53333333333333,70.0,935.275,146.33333333333334,2.3000000000000003,190.25,195.33333333333334,351.4166666666667
2019-09-25,9,2019-09-25,25.349999999999998,54.05833333333334,77.75,935.1,85.25,1.375,22.083333333333332,202.33333333333334,220.08333333333334
2019-09-26,9,2019-09-26,26.041666666666668,55.10833333333333,77.91666666666667,936.1750000000001,187.16666666666666,3.3166666666666664,116.0,199.83333333333334,292.0
2019-09-27,9,2019-09-27,24.691666666666666,51.65,79.83333333333333,938.975,230.0,3.783333333333333,48.083333333333336,219.83333333333334,253.58333333333334
2019-09-28,9,2019-09-28,25.15833333333333,43.11666666666667,73.75,938.125,240.83333333333334,3.3833333333333333,61.25,290.5,320.0
2019-09-29,9,2019-09-29,25.349999999999998,41.06666666666667,72.75,938.9416666666666,240.5,3.4333333333333336,571.5,136.08333333333334,547.75
2019-09-30,9,2019-09-30,26.066666666666666,39.333333333333336,68.5,938.5,241.66666666666666,3.391666666666667,588.8333333333334,130.16666666666666,547.6666666666666
2019-10-01,10,2019-10-01,25.625,41.75833333333333,72.58333333333333,938.4166666666666,262.3333333333333,3.9,427.3333333333333,189.75,496.1666666666667
2019-10-02,10,2019-10-02,25.423076923076923,40.88461538461539,74.38461538461539,939.2230769230769,279.6923076923077,2.976923076923077,545.0769230769231,121.07692307692308,503.38461538461536
2019-10-03,10,2019-10-03,25.923076923076923,40.25384615384615,69.23076923076923,938.5615384615384,235.23076923076923,1.4769230769230768,75.23076923076923,243.76923076923077,291.38461538461536
2019-10-04,10,2019-10-04,26.666666666666668,43.18333333333334,66.16666666666667,938.2583333333333,290.5833333333333,2.3666666666666667,223.0,186.5,366.5833333333333
2019-10-05,10,2019-10-05,26.599999999999998,42.9,64.41666666666667,937.2583333333333,123.41666666666667,1.7416666666666665,303.75,154.08333333333334,407.0833333333333
2019-10-06,10,2019-10-06,26.491666666666664,43.75833333333333,67.5,937.5749999999999,187.08333333333334,1.5583333333333333,136.08333333333334,222.16666666666666,323.75
2019-10-07,10,2019-10-07,27.03333333333333,42.324999999999996,64.5,938.2666666666668,94.16666666666667,1.6333333333333335,207.58333333333334,261.75,417.75
2019-10-08,10,2019-10-08,27.233333333333334,42.0,63.833333333333336,937.775,69.83333333333333,2.8333333333333335,240.33333333333334,226.58333333333334,418.75
